Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
180.0	20	632	1194	laiegntleoeshrtl	972	5.343
180.0	40	415	871	trseaeiardtlpaes	1469	4.418
180.0	60	605	1301	dnuteosertnesair	1583	6.912
180.0	80	444	828	rnesteitsramudep	1918	4.269
180.0	100	620	1943	wneratissratrepe	1900	12.665
180.0	120	721	1820	lresiatistndreer	1968	10.433
180.0	140	622	1461	oredstleeiasnrpe	2029	8.209
180.0	160	557	2117	stewtlaseitrrsne	2108	15.728
180.0	180	680	1568	teitrntasaslqurep	1204	8.394
180.0	200	595	1624	esamatedlrinbesg	1968	10.387
180.0	220	678	2099	spedatiscretslah	1874	13.97
180.0	240	661	2224	seasplrmeaiernts	2688	16.039
180.0	260	656	2490	otpirsereaselptd	1832	18.195
180.0	280	662	2602	tidrsresetalgnip	2768	20.242
180.0	300	805	2655	apsddreneiatslcs	2192	17.534
180.0	320	603	1802	baseletrrsaecomd	1784	11.954
180.0	340	707	2498	sardtnesetipsral	3053	20.601
180.0	360	460	2311	etlsseaidrntages	2757	19.269
180.0	380	653	3483	srtseaintlegispr	2281	28.903
180.0	400	486	2591	erdesietpltsease	1835	21.621
180.0	420	701	3166	pmstaierrtneesad	2370	26.02
180.0	440	773	3639	brsiutedosarrpet	1972	27.989
180.0	460	625	3113	dnsreitesrasatel	2430	27.299
180.0	480	811	3077	rstecerdlanebits	2752	23.966
180.0	500	632	4497	casotentsirelaps	2700	44.173
180.0	520	750	3266	slncetaeirstaped	2149	24.214
180.0	540	390	2803	sridtaensetsdiro	1956	22.772
180.0	560	588	5270	sretperdlanecits	2910	51.192
180.0	580	701	3693	eredstinlatepers	2788	32.368
190.0	20	647	1159	averinstteihrlom	995	5.36
190.0	40	674	1294	hovstareseldetso	1445	5.594
190.0	60	657	1116	alpbstiatenrrsgo	1773	4.841
190.0	80	708	1572	retesnrteiastlbe	1641	8.371
190.0	100	722	1717	relssitaparecess	1899	10.236
190.0	120	599	1775	sseiterdranesits	2115	12.282
190.0	140	707	1730	srhsrenttairspes	1706	9.134
190.0	160	765	2071	sletirasatemsnis	2535	13.941
190.0	180	646	1946	satslineferetsda	2227	12.69
190.0	200	676	2188	osaiartnpeieslds	1858	15.462
190.0	220	676	2487	tirasencetesrrad	1752	17.046
190.0	240	579	2366	dpsirelgtanesids	2277	16.419
190.0	260	746	2450	sitsdenirelasatp	2161	17.939
190.0	280	749	3495	segartnrsaieplms	2731	30.169
190.0	300	586	1758	tegssarnptieresd	2372	12.366
190.0	320	709	2647	srchreaeetngsias	1851	20.068
190.0	340	615	2645	rastlitedenrsrga	2184	21.224
190.0	360	823	2721	datstereetinslas	2102	19.214
190.0	380	716	3105	dtslneaplireoots	2268	23.432
190.0	400	523	3614	tadiserslitepant	2730	34.165
190.0	420	695	2341	isegdrtneaiastls	2655	16.995
190.0	440	636	3119	osarntegerinscal	2151	26.08
190.0	460	625	3616	sarspetelintbasg	2631	34.561
190.0	480	701	3277	petpsarsltieesnd	2414	25.89
190.0	500	629	4711	seasrtndaiegflsr	2754	40.696
190.0	520	757	3690	ucessrapetilgnas	2972	31.526
190.0	540	482	1731	nlrtsaesqutnreiec	1479	10.904
190.0	560	686	3559	tslpeiaenrtssoeh	2675	28.35
190.0	580	762	2923	rneseiapstlrnaes	2232	22.241
200.0	20	718	1131	aetarpswieosadrd	1025	4.501
200.0	40	567	832	desrtiresalteshs	1647	3.104
200.0	60	835	1541	heintsrdiaetblsn	1923	7.637
200.0	80	702	1729	ecepstarirstrees	1598	11.03
200.0	100	631	1773	relsganiretomshw	1862	11.142
200.0	120	493	1607	deshlantritegesr	1977	11.869
200.0	140	680	1588	schttaesenrldret	1614	8.567
200.0	160	717	1354	hetorsrsepaeimlt	1668	6.624
200.0	180	766	2286	laretescsratiped	1892	15.056
200.0	200	795	2284	tretsentpiasoler	1932	14.439
200.0	220	616	3044	sedtlinetarssepo	2777	25.688
200.0	240	707	1995	hepolarsctseherd	2100	12.746
200.0	260	720	2751	osetnrtnaeiadmsl	2424	20.774
200.0	280	715	2229	perssatoltensers	1999	15.419
200.0	300	833	3299	tspoealtreiastns	2348	22.732
200.0	320	656	2436	racsdenosirepats	2076	18.964
200.0	340	660	3148	selpntasaitrlseh	2281	26.319
200.0	360	787	3150	stesdrtnieaispls	3097	26.318
200.0	380	719	2626	slpeeaisdrtniseg	2844	19.805
200.0	400	695	2244	dneseiattrltused	2368	15.468
200.0	420	747	3885	desilinttaresecs	2891	32.849
200.0	440	708	3607	atsrrtleeaiddsng	2135	27.877
200.0	460	647	2499	osedtliretapsres	2777	20.497
200.0	480	745	3510	ponsliteearsstpo	2378	29.273
200.0	500	519	4221	destlineparisets	3073	38.961
200.0	520	785	2731	atessnrpeiaeslts	2932	22.262
200.0	540	651	3465	dsrogestntaesirc	2216	28.957
200.0	560	697	5666	setsrndreiaestlp	3225	53.604
200.0	580	574	2854	aglsniaeserttdes	2242	23.102
210.0	20	706	1252	tohsdrpseaielsts	1469	5.624
210.0	40	622	1318	tscreaeinrpmysad	1296	6.898
210.0	60	800	1501	oresheilstadener	1489	6.861
210.0	80	780	1997	stbyealorenihsde	1561	11.349
210.0	100	820	1935	cositerttanesils	2090	11.245
210.0	120	856	1963	eteasrmpeiaedtst	1859	11.257
210.0	140	741	1525	etselrineaelmtsr	1858	8.122
210.0	160	826	2440	rslodecanathires	1908	14.969
210.0	180	699	2317	pcossratieendtsd	1851	15.936
210.0	200	589	1677	snestripetalhseg	2835	12.094
210.0	220	829	2519	tsideleptrasstec	2190	18.839
210.0	240	625	2179	sonslirepatemost	2313	15.992
210.0	260	627	2427	dengrilivetasres	1827	17.69
210.0	280	890	2565	utelsraseitsdner	2427	18.893
210.0	300	782	2749	tsenstigeralcdep	2404	19.373
210.0	320	640	2155	quinsmetrraetslis	1771	13.571
210.0	340	807	3111	stporelseaiestrd	2246	22.381
210.0	360	801	3407	sprseaierltnsoas	2626	25.29
210.0	380	547	2308	sensrilotapssere	2553	17.395
210.0	400	773	3115	sretenilgtapsres	3030	23.802
210.0	420	790	3299	odissrepetaltnim	2767	27.3
210.0	440	740	2824	segstnrtsiaeelps	2876	20.864
210.0	460	738	3678	desrnitesartpecs	2677	34.154
210.0	480	574	3565	dpslieatltreaosr	2161	31.236
210.0	500	779	3581	tasontlpeiaesrts	2678	31.952
210.0	520	739	3529	serapatslineserd	3316	29.711
210.0	540	651	2089	rtsquateptlarssed	1372	13.992
210.0	560	810	3077	gnesirtlpeairsnd	2309	22.553
210.0	580	757	4384	ldnteiessrapetil	2508	38.338
220.0	20	674	1017	tsnnweeirtpruose	1198	3.887
220.0	40	851	1341	ncrquuneherisnset	698	5.17
220.0	60	664	1385	ltsriaehcrtteseh	1503	7.95
220.0	80	631	1721	tenalisttaresenr	1953	11.306
220.0	100	686	1490	seusernttiaeasld	2209	8.154
220.0	120	945	1982	htocsnrheiaevlps	1917	10.93
220.0	140	856	2562	esidtreniatelset	1811	17.038
220.0	160	841	2067	sclseiaemntriags	2360	12.586
220.0	180	961	2656	stspeiaedrntagos	2385	15.747
220.0	200	865	2701	dsecetalarimsnes	2514	18.318
220.0	220	769	2228	neredistetapsrel	2326	14.917
220.0	240	830	2107	sresatsnpeiasdrc	2116	13.566
220.0	260	831	3917	rslbeiaedntrsees	2789	34.285
220.0	280	681	2135	sngseiarrtleestl	2176	13.877
220.0	300	775	1875	ysoftreletadhsen	1800	12.292
220.0	320	803	2624	earegntsseiartlp	2482	19.821
220.0	340	836	3983	dspcgeranitesals	2781	33.404
220.0	360	871	2548	srotenrsteiesald	2098	16.318
220.0	380	808	2899	tersstepenaldcis	2616	21.898
220.0	400	875	3527	srepitalnetcrsha	2346	25.543
220.0	420	969	2438	citdlanemesrrste	2171	14.773
220.0	440	773	3432	dmsteiaerntrgesa	2532	29.828
220.0	460	686	3542	sopstarelintdesg	2724	30.854
220.0	480	877	5230	destntriiaedclps	2895	48.196
220.0	500	713	2620	sndreaielrtspaet	2515	22.288
220.0	520	845	3963	itsrlateperisods	2480	31.588
220.0	540	902	3673	itessntreeiardlp	2744	30.706
220.0	560	788	2732	snesetidtraloseb	2657	19.605
220.0	580	850	2433	dtreesalretipons	1950	15.277
230.0	20	745	1134	nstnsieeutnrtlas	1010	4.39
230.0	40	831	1571	seotlinstateesrn	1650	7.846
230.0	60	1006	1706	trhcseotarntdies	1430	7.173
230.0	80	816	1876	mironategetssrei	1934	11.139
230.0	100	703	1380	edebstrleeaipgnt	1726	7.006
230.0	120	810	2051	aetcrtassirgdene	1768	12.321
230.0	140	757	2102	ditlseassreptnir	2098	14.188
230.0	160	757	2140	eaneltidsarepets	2109	14.214
230.0	180	737	2391	direnetssilatope	2185	16.19
230.0	200	827	2772	srestrnteiaesldp	2625	21.02
230.0	220	919	2876	setsrtdriaeilpst	2121	18.592
230.0	240	687	1994	hoadstreeitsrnal	2167	13.657
230.0	260	911	3270	rdlpseasprteuoin	2087	23.304
230.0	280	930	2431	sdesatnrrieatlst	1961	14.935
230.0	300	831	2512	gestnirelatapesl	2536	18.532
230.0	320	779	2673	dtsorenrpaieslts	2919	19.243
230.0	340	812	3094	rsplteiaatrcsres	2465	24.019
230.0	360	855	3288	dapoterssrtiasen	2026	24.646
230.0	380	828	3263	topssiranettgsen	2041	23.99
230.0	400	902	4635	dspleiaenrtroses	2716	42.384
230.0	420	786	5675	derscinelatepers	3056	57.641
230.0	440	806	3149	rsedetsintapsire	2033	24.68
230.0	460	692	2995	nordpsteeaiscrtn	2114	22.021
230.0	480	926	3688	erapstilanedtsra	2424	27.72
230.0	500	800	4460	atedsrlmseaphcts	2123	36.554
230.0	520	760	3264	slasetittrenadsg	2543	26.856
230.0	540	932	2035	heaqusttronesrdir	1269	9.821
230.0	560	809	3863	dnaseitlrseaaetr	2087	32.28
230.0	580	966	4578	brocelassiettrnd	2140	34.359
240.0	20	947	1466	dehorrlwseabtstm	1129	5.45
240.0	40	804	1397	ertstaiesnlrpaes	2146	6.509
240.0	60	800	1395	detytnrstaiestlp	1779	5.863
240.0	80	869	1929	tsiceranpretasse	1607	10.421
240.0	100	906	1975	soldnireuetarssm	1794	11.457
240.0	120	752	2155	csedtlinetatsres	2306	14.72
240.0	140	849	1683	sopdtalecertrses	1919	9.054
240.0	160	1056	2337	dnsquetaiertlrses	2058	12.462
240.0	180	869	3030	denstirtsalepets	2586	22.29
240.0	200	812	2968	stlpeiaerngrsets	3135	21.919
240.0	220	995	3531	utessraletimanse	2559	28.487
240.0	240	949	2602	trecolasspiteret	1987	16.603
240.0	260	957	2334	setstrlaaiegtsnt	2035	14.0
240.0	280	901	2763	ldeneaistrtlesed	2259	20.418
240.0	300	905	2644	serdlinepatsseru	3268	20.012
240.0	320	896	2769	seampltsaietnrsd	2286	19.022
240.0	340	837	3358	rseretidtnalsres	2559	25.982
240.0	360	892	3162	dndmeiaesrlttaes	2633	25.877
240.0	380	952	3636	chpstaeostrnreis	2451	27.04
240.0	400	830	2613	edseniettarssepi	2158	19.859
240.0	420	919	2989	snedetimtralesse	2353	20.826
240.0	440	626	2872	sedttresetapsnil	2583	26.54
240.0	460	725	3331	stlpeiaenrtsgseh	2892	28.773
240.0	480	917	3633	desonirtgatelesr	2717	30.59
240.0	500	693	3215	seasetnrriselatd	2040	25.468
240.0	520	867	3977	aierntrsseatdplm	2550	33.193
240.0	540	1051	5380	setsrtnreaiedpld	2849	43.366
240.0	560	760	4571	srapetiltnesiard	2810	40.77
240.0	580	899	3405	ipsearedetirsnas	2297	27.147
250.0	20	840	1226	tsowetibrnadnslr	955	4.372
250.0	40	892	1509	sredetsleraospuc	1549	6.366
250.0	60	714	1118	resatanrtidssero	1580	4.55
250.0	80	959	1993	cstdeaeilprrsets	2217	10.158
250.0	100	949	2025	tspmseaielrtnies	2098	11.436
250.0	120	815	2227	etassrptioeswder	1475	14.236
250.0	140	789	2300	tseleragrtinased	2590	16.27
250.0	160	974	2317	sgetlanstiruseto	2230	13.399
250.0	180	910	3147	sgisaneritarslem	2435	24.154
250.0	200	852	2465	desslateptrsseip	2181	17.403
250.0	220	954	3107	eserlrtsatenspid	2001	22.453
250.0	240	859	2435	esohnrecitarqusem	1814	16.507
250.0	260	903	3063	dpllseiatrtnraes	2585	23.163
250.0	280	964	1992	plspaeaintrdquies	2145	10.574
250.0	300	928	1907	patslireesneratd	2382	10.475
250.0	320	928	3121	sisdltneeaersgrs	2411	21.823
250.0	340	933	1990	stequeaosnrcssiey	1211	9.43
250.0	360	775	2551	quhescinttareseps	2149	17.413
250.0	380	882	3118	srametiltnessard	2937	25.622
250.0	400	996	2985	drasuetlsniegtsr	2090	19.131
250.0	420	731	2214	tslcseaicrntedes	2466	15.966
250.0	440	928	2747	sgnseaieltrdseer	2444	19.095
250.0	460	809	3277	sprsmaletintreso	2624	26.194
250.0	480	807	3152	stngeiaedrlssepa	3028	25.788
250.0	500	878	3842	dpsgelineradstep	2417	28.243
250.0	520	948	3851	ansditeitartpeso	2294	31.328
250.0	540	938	2828	olepptarsitsrena	2621	19.234
250.0	560	824	3258	lemttarssineledg	2612	25.347
250.0	580	972	4238	lsedeathprcesosr	2367	30.91
260.0	20	974	1432	sersrttrseiutdnm	973	5.379
260.0	40	1052	1675	vremusditoeghers	852	6.428
260.0	60	852	1825	snaretepisrakmot	1206	10.559
260.0	80	1082	1992	ptsrsaeilernpote	1640	9.472
260.0	100	779	2252	gnisetalsrepford	2482	15.93
260.0	120	960	2098	fdcleaierntrgeso	1997	12.068
260.0	140	855	1970	mlpreaierntstase	2125	12.224
260.0	160	1095	2579	ldsleaiortnngesg	1927	14.603
260.0	180	881	2412	hsetatnrlisecerp	1869	15.193
260.0	200	924	2524	serstantliresedr	2681	17.408
260.0	220	890	2464	quaslrtieersnwaot	1404	15.064
260.0	240	1119	2368	strpinealatssero	2090	13.128
260.0	260	902	3284	psesirtndeaitspl	2772	26.78
260.0	280	757	2546	blsdaierntrsseta	2693	18.693
260.0	300	967	3827	senstirtralepesd	2607	29.665
260.0	320	801	2721	bansrideterosacs	2117	20.087
260.0	340	750	2500	dntsseiatrlppaes	2994	19.59
260.0	360	1011	3946	denotirtsaeseplr	2436	30.2
260.0	380	973	2735	oiesntrdseaehclp	2502	18.439
260.0	400	985	2965	spldreaeetsrtsot	2315	22.097
260.0	420	873	2554	detserliseabpstr	1857	16.567
260.0	440	897	2415	pertlasiitndsres	2185	16.155
260.0	460	1127	3573	binelatsseretidr	2524	25.391
260.0	480	1076	3943	denelirsaetatspe	2093	29.175
260.0	500	820	3870	eltssiaentrmiesi	2568	33.574
260.0	520	912	2486	tecssarelenadits	2323	17.668
260.0	540	1064	2491	dlngeiaeertspset	2394	16.158
260.0	560	947	3520	serstineragidels	2626	27.178
260.0	580	985	4303	paserltrseaidgns	2630	33.752
270.0	20	1042	1504	aflenireseteerds	1003	5.498
270.0	40	1029	1877	netwtaresedonomo	895	8.703
270.0	60	966	1522	ehpsstalinerecsp	1534	6.166
270.0	80	835	1551	sltquiaeidrtnrers	1379	7.61
270.0	100	820	1519	sdnteiestrprasoa	2334	8.051
270.0	120	901	2097	descrtahaletupsr	1887	12.021
270.0	140	898	2292	reesdrtnseaihtrc	2081	14.769
270.0	160	1047	2606	esedstineranrces	2165	17.77
270.0	180	1088	2286	hctosarstepedire	1888	12.434
270.0	200	953	2187	lpmseaeitsrtrets	1922	12.987
270.0	220	1055	2504	dprsseaeetlnrsit	2198	15.411
270.0	240	977	2991	spestradetinrses	2401	21.671
270.0	260	964	2878	rpldoieatsnrates	2108	19.648
270.0	280	1005	2449	beshlatesirotens	2639	16.34
270.0	300	860	3121	smnqueiaslrtesatr	1884	22.912
270.0	320	841	3479	cltseiaesnrpgtes	2940	26.903
270.0	340	834	3276	seaslrtniaeincms	2333	25.92
270.0	360	959	3269	seisrtnriaetplsd	2658	24.423
270.0	380	1100	3226	nslbieairtenarsd	1949	20.094
270.0	400	844	2256	risoatlpteaersdn	1971	14.28
270.0	420	1159	3229	serctrdaaietgnsr	2356	20.514
270.0	440	928	3693	sttdeaieprnsuota	2478	29.987
270.0	460	1067	4320	paesdrtnseiarpls	3124	36.055
270.0	480	919	2754	sdneeaisrltrstes	2474	17.54
270.0	500	954	4454	stilenargretcasd	2614	36.032
270.0	520	923	3901	setartntaiessldr	2658	31.77
270.0	540	996	4253	staeerngliespatr	2319	31.918
270.0	560	1027	4402	sredatrnceaisldm	2133	34.471
270.0	580	941	2799	tesirtngaieeplsr	2618	21.289
280.0	20	810	1114	utepnerdsitorepe	980	3.96
280.0	40	1042	1749	setsaeapntrulise	1410	7.432
280.0	60	1028	1883	pettsnreieasdlct	1694	8.756
280.0	80	986	1592	seletrasquietesnd	1667	6.609
280.0	100	839	1779	segsrntreiaesple	2748	10.221
280.0	120	1062	2294	reitsltnpaeswerd	2106	12.075
280.0	140	779	1588	nesttirrsadetehs	1824	8.434
280.0	160	1085	2636	teeasrtleiasnmlp	2119	16.492
280.0	180	1025	1770	quadeainalttresed	1237	7.398
280.0	200	1001	2454	sietlansretisame	1927	14.866
280.0	220	994	2343	envraieeltrsseta	2054	14.237
280.0	240	905	3272	atesslrpaeiadnts	2738	25.375
280.0	260	966	2816	trlsseiatdntares	2358	19.198
280.0	280	973	3555	dsrcaeegltnrsias	2574	26.767
280.0	300	1114	3055	tietsnrsetaprced	1855	19.524
280.0	320	1054	3510	plsdeaierntrtesa	2885	27.007
280.0	340	988	3510	reteesarglitanes	1993	24.642
280.0	360	1060	2760	dnmtseioltrsiate	1909	16.234
280.0	380	1062	3919	sedstiranalegeps	3225	31.809
280.0	400	822	2426	gnsdirecetalstsp	2710	18.595
280.0	420	909	2769	hisgstnleiaemrts	2170	21.082
280.0	440	1005	4867	desorntreaieglps	3183	45.055
280.0	460	1026	3694	etimsrapeiesldnt	2505	28.451
280.0	480	1078	3830	dtseenalsripotes	2978	29.715
280.0	500	912	4052	dtnreiaerslpteso	2667	36.812
280.0	520	1122	3380	fosarlmreaiestns	2442	21.381
280.0	540	1080	4252	drtseiaesnlrstos	2513	31.14
280.0	560	837	2118	enqubsdirelaertsp	1564	11.102
280.0	580	917	4424	splseaiertndseds	3028	40.622
290.0	20	1060	1545	oenirtimtasunolv	684	5.376
290.0	40	1091	1688	btndeaiestrlasef	1731	6.857
290.0	60	1077	1987	userlntsiaeisrgn	1904	9.133
290.0	80	991	1881	tedstlrosaerphts	1585	10.176
290.0	100	956	1894	anstdteaeerpsris	1856	10.245
290.0	120	879	2111	consritederatsli	2098	12.921
290.0	140	942	1776	dnaseitrpsreaosd	2150	8.937
290.0	160	928	2847	oshdpatelerssten	2042	19.99
290.0	180	992	3209	detbsarsstioreng	2076	22.485
290.0	200	1000	2409	sdeseniteralstes	2661	16.629
290.0	220	1059	2881	dsnsnerotipesals	2431	17.381
290.0	240	1045	3070	esaltnetorisspac	2504	21.068
290.0	260	903	2798	segdlarepetarsni	2311	21.026
290.0	280	1039	3866	pmldeaierstrpeso	2466	30.02
290.0	300	1037	2785	eseltritenassdel	2473	20.597
290.0	320	1079	2839	srasgertnatesils	2596	18.507
290.0	340	1064	2945	desatirtsaneperg	2652	20.303
290.0	360	1122	4040	sredanicetalsrep	2960	32.588
290.0	380	1007	3491	mplseaierntrceso	2681	28.416
290.0	400	911	2430	linoletssareetid	2099	16.262
290.0	420	1008	2998	clpriaesstrnteib	2493	21.866
290.0	440	1027	3103	stneeaidprelstsp	2151	20.863
290.0	460	1013	2992	snesetirrtaponsl	2242	20.966
290.0	480	909	2774	eslenitstarusebo	2203	19.101
290.0	500	997	3439	esndlitetarssepo	3011	26.77
290.0	520	787	2917	rosgptnieatedrsr	2265	20.998
290.0	540	1050	4678	gsehnrtseiaesldr	2816	41.71
290.0	560	1113	4627	psgablrneaiestts	2535	35.605
290.0	580	1117	4536	ilmdtaessrtnreia	2273	36.39
