Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
19	40	254	5080	aisgltnreaeerdst	2015	13.301
19	50	102	2040	aserlenstirtscae	1619	5.652
19	60	232	4640	srngdeiaoltsspar	1888	10.898
19	70	313	6260	deteparssiertndt	2093	16.26
19	80	234	4680	eserntrdiaeitcps	2381	13.919
19	90	341	6820	rtslnetadiremest	2239	19.266
19	100	480	9600	spmreaierltnseas	2597	28.652
19	110	553	11060	cralaetipsenersd	2021	32.652
19	120	335	6700	gnspoeiasrtlpeas	2235	19.486
19	130	445	8900	onthsteserapider	1955	25.423
19	140	459	9180	atseeraldietmnsr	1795	25.627
19	150	645	12900	taehsrtsreiaadng	2317	35.71
19	160	401	8020	vilsretaesredimd	1685	21.38
19	170	794	15880	sngsitereladrsis	2421	44.193
19	180	1418	28360	setdgresenalstid	2716	82.487
19	190	535	10700	rtplaeiasnrcites	2421	30.813
19	200	587	11740	cesodrlpeiaentst	2581	32.98
19	210	603	12060	siasntlbaeeasrds	2229	37.335
19	220	1219	24380	stlseaiecrndstes	2944	70.888
19	230	622	12440	dersnitelastbero	2808	36.281
19	240	564	11280	resacitrlanesegd	2662	31.742
19	250	845	16900	lstdaieantrpgeso	2703	50.165
19	260	934	18680	segsrtnreiaespls	3322	58.518
19	270	408	8160	otsmsreaaetlgnis	2110	24.069
19	280	801	16020	sedttirenalsreco	2475	44.559
19	290	1861	37220	rsdpperalitesans	3124	115.809
20	10	82	1722	sahsdertniaetblr	1625	3.834
20	20	56	1176	salsdetyreraasts	1328	3.093
20	30	62	1302	gietnnrsheipkyta	811	2.43
20	40	212	4452	moripastletedirs	2272	12.161
20	50	82	1722	dequularyestobrev	925	3.028
20	60	324	6804	pitelenstarosect	2186	19.961
20	70	184	3864	hotssnraeietdgas	1780	9.334
20	80	424	8904	iatdpresosiruted	2176	24.177
20	90	570	11970	singltesaertrida	1990	30.476
20	100	361	7581	mateblrsaieapstd	2136	21.022
20	110	291	6111	mlseoaitrntaserp	1846	16.002
20	120	464	9744	srtceiasntlpsaes	2723	29.246
20	130	426	8946	setsmanelirgeste	2575	24.06
20	140	466	9786	dtslieaerctrheso	2200	28.028
20	150	894	18774	ssedetiltranuseg	2594	52.625
20	160	548	11508	rslbtearotenupsd	1967	29.944
20	170	274	5754	tsctderatinelast	2068	15.517
20	180	1096	23016	garenilpetassred	2716	63.814
20	190	530	11130	mpldsaettrtsseni	2387	29.147
20	200	623	13083	lpstaieetndrsesa	2390	40.168
20	210	1276	26796	serstinglarepest	2922	77.344
20	220	692	14532	dtsmenaeerilrtsm	2201	41.552
20	230	778	16338	tredesinslaryted	2368	44.956
20	240	660	13860	setudnrseiaestlb	2912	38.679
20	250	687	14427	clsaeainprtesers	2612	44.707
20	260	882	18522	stisenaldrepatsd	3035	55.149
20	270	781	16401	ecomsrapetildnse	2603	48.053
20	280	384	8064	wsleeataderihtse	1634	21.7
20	290	887	18627	detgrlnseaiepstr	2721	52.787
21	10	43	946	taditerssiethenh	1291	2.071
21	20	118	2596	ustbreaitrenosig	1778	6.262
21	30	88	1936	dpsaoetesrasetin	1506	4.6
21	40	242	5324	msrteateriletgns	2078	14.003
21	50	201	4422	prsraeedctnesatn	1794	11.025
21	60	159	3498	aerslgealinemats	1795	8.31
21	70	294	6468	srametinalessder	2482	17.197
21	80	356	7832	giersntseoaedcrb	2173	21.136
21	90	335	7370	taedsrtseiactnol	2003	20.206
21	100	452	9944	denelitsparesege	2601	28.583
21	110	170	3740	seawmirrnetadsns	1464	9.75
21	120	347	7634	seottlrspaieestn	2342	20.489
21	130	522	11484	aiestntresacdpeh	2123	30.453
21	140	483	10626	blldiaeiprtsoseh	2316	29.864
21	150	670	14740	rlpseaiegntrseos	3057	38.068
21	160	732	16104	blinatessetrdare	2091	44.572
21	170	380	8360	aestntresiaprelm	2331	23.94
21	180	400	8800	materitssenatgdc	2083	22.583
21	190	919	20218	poneristetaesrrd	2210	56.911
21	200	570	12540	spatdresetossruc	1901	34.938
21	210	724	15928	stesirapeniltsge	2752	44.021
21	220	957	21054	segstnrteaiedlps	3187	58.253
21	230	577	12694	satslinederomast	2657	36.996
21	240	524	11528	sepodlaserittsen	2265	33.219
21	250	608	13376	seasetrmtaielsnd	2260	38.66
21	260	823	18106	serspiteransdega	2640	57.365
21	270	1216	26752	clpssaeotertdins	2518	75.691
21	280	726	15972	sansliteetrersad	2696	47.549
21	290	1898	41756	snicetalrrepsdis	3171	129.93
22	10	32	736	oresamitilenhiat	1068	2.117
22	20	79	1817	grtaenisspecorid	1460	4.922
22	30	163	3749	slrewaidtenssret	1772	10.171
22	40	177	4071	sltsieatnpreotsr	1895	10.262
22	50	158	3634	asedprtsaieastlg	1905	10.247
22	60	352	8096	nsatireletipsnas	2156	24.902
22	70	435	10005	serdntsieiasdler	2108	28.387
22	80	375	8625	taesstlreiaedmmn	1951	21.882
22	90	283	6509	sresetoptlimasaw	1837	15.549
22	100	161	3703	eiastrntsaeehsld	1836	10.357
22	110	557	12811	saedntlpeiassrte	2930	37.55
22	120	750	17250	pscrlaeertndseis	2487	47.956
22	130	308	7084	milkdaseretrtsno	1983	18.113
22	140	355	8165	rtslseaeetrnnios	2026	22.648
22	150	496	11408	lapesirsntetesal	2042	31.545
22	160	425	9775	drinteadstelaris	1940	26.52
22	170	438	10074	dsabertltoiehsns	1850	26.04
22	180	624	14352	aiedltsrretepams	1898	38.675
22	190	509	11707	crrseaeipstdroal	1858	31.929
22	200	523	12029	sanslitederartsc	2592	35.556
22	210	732	16836	heatstrslaieegnd	2728	44.913
22	220	848	19504	marslitesenardgs	2977	53.489
22	230	320	7360	serortspaeialdrt	2120	22.117
22	240	423	9729	topssrlpeiaestns	2573	26.987
22	250	497	11431	hssptealrtlrseit	1840	29.824
22	260	1229	28267	ldeseintrtaeesrg	2561	80.522
22	270	683	15709	spmilareietsdtni	2179	41.015
22	280	722	16606	gesorntraiaeplsd	2607	46.49
22	290	860	19780	slpseiaerntrsegs	3398	57.545
23	10	42	1008	irnuedrbtaesrste	949	1.963
23	20	91	2184	mnhoaetcrtiaessl	1476	4.96
23	30	165	3960	tsleoatlrniesesr	1764	8.782
23	40	192	4608	estbgiaeenrdtsec	1833	10.734
23	50	156	3744	sldearesetitsnar	2118	10.19
23	60	310	7440	enicstalerepsdcs	2424	19.033
23	70	404	9696	snedrtireateblss	2391	25.756
23	80	284	6816	stlceiaedrnsseto	2811	19.036
23	90	220	5280	rsedetimarentsdu	1852	13.604
23	100	464	11136	erestintsaromehc	2049	27.123
23	110	207	4968	aiestrpteaossdno	1616	12.1
23	120	621	14904	sinslatepertrsda	3026	42.705
23	130	337	8088	ertaseisdnperoer	1611	21.532
23	140	555	13320	gsecenarditoresu	2219	32.735
23	150	740	17760	dscpetarritesons	2410	45.888
23	160	506	12144	dretsespntalorec	1999	31.609
23	170	421	10104	hesbrtaloretidsr	1806	24.927
23	180	690	16560	seetntrsiaiemsld	2527	48.158
23	190	552	13248	srgdanesetilsrap	3082	35.588
23	200	418	10032	sialtrcteaehspls	2098	27.173
23	210	709	17016	spaselitgnedatsr	2676	44.83
23	220	478	11472	htrseaierlngboso	1869	26.333
23	230	804	19296	udessnaletirrsed	2460	53.558
23	240	713	17112	opsrrtieeandpste	2334	46.218
23	250	1072	25728	dserpertlatesins	2841	75.411
23	260	1120	26880	splceaiertnrsoes	3007	74.829
23	270	756	18144	sdrtiresetahslec	2230	48.143
23	280	1277	30648	sngriaesltrdseai	2754	82.703
23	290	565	13560	dredesalntepairs	2419	39.093
24	10	20	500	jsreeerptasistaa	761	1.092
24	20	84	2100	adesiletngarensi	1501	4.672
24	30	129	3225	ahesertrsaeiolds	1647	7.541
24	40	116	2900	tslteaiertndosed	2241	8.053
24	50	331	8275	dlgeetinsratupes	2286	21.632
24	60	153	3825	rtspsearncletord	1532	9.162
24	70	325	8125	osiapltmsaeiters	1758	20.03
24	80	241	6025	hstdporesanslite	1756	14.432
24	90	461	11525	stsretedalinbmag	2069	28.303
24	100	302	7550	sethdrasoielpsnt	2225	18.982
24	110	621	15525	besplarttidesers	2560	42.483
24	120	238	5950	etsrraedtinesols	1891	15.314
24	130	850	21250	slpseaiertnrosed	3140	58.21
24	140	1107	27675	gsthnaerdirsseto	2103	69.852
24	150	452	11300	enstnieaatrdsrep	1990	32.312
24	160	393	9825	satsmiredenasats	2385	28.685
24	170	610	15250	rtndteiesarshcto	2216	41.116
24	180	655	16375	deesicrpstairenl	2165	42.066
24	190	1049	26225	setsrtnaaierflsd	2768	68.819
24	200	564	14100	tadrserepitslane	2739	41.847
24	210	654	16350	asebttrvheaedcsl	1880	39.81
24	220	970	24250	dstscerorapusets	2178	64.367
24	230	788	19700	basetligetansred	2302	50.104
24	240	1081	27025	tesrdnreeiatspls	2790	76.609
24	250	467	11675	sdenelispratsmed	2568	30.739
24	260	780	19500	snesrtireateplsd	2677	54.212
24	270	787	19675	pasdlteoiertnsta	1993	49.909
24	280	1523	38075	rengsiteltraaesp	2403	103.341
24	290	507	12675	utshoreccmanalet	1397	28.858
25	10	17	442	tesiradsdehgsowq	633	0.625
25	20	92	2392	nthyieactrstesed	1539	5.4
25	30	92	2392	plitenargdebtsly	1264	4.351
25	40	102	2652	itesertlsaeatcps	1728	7.485
25	50	224	5824	stoairnscaeielts	1652	14.716
25	60	228	5928	nttseiaesrlpates	2675	16.707
25	70	259	6734	lirdsaneeetsrdin	1834	16.158
25	80	333	8658	slesarinetedthsr	1990	21.721
25	90	256	6656	tgessrntseairpls	2748	16.395
25	100	438	11388	cergsaneliteders	2909	31.023
25	110	252	6552	icemtroueatsmsre	1422	15.512
25	120	406	10556	taedsrisetelinap	2147	29.204
25	130	474	12324	gredenisetalsreg	2616	33.147
25	140	800	20800	yatsltiesarnpets	2177	56.789
25	150	602	15652	rdassentpitelars	3033	40.333
25	160	623	16198	gesanitstaroselp	2313	43.382
25	170	727	18902	deesslpreaiegnts	2943	51.426
25	180	501	13026	srepitasnetnrsio	2042	35.55
25	190	1150	29900	elsdrtaeserpdiso	2373	82.797
25	200	940	24440	splseaiertnrased	3316	68.535
25	210	731	19006	tredisaletopsred	2394	53.005
25	220	489	12714	retostrseiaednlp	2729	34.973
25	230	421	10946	picssanertediesr	2061	28.058
25	240	589	15314	lpstiaeotrdnseis	2451	42.664
25	250	924	24024	perolatscineserd	3128	67.306
25	260	1224	31824	eaisgntlseaedprs	2444	83.437
25	270	760	19760	gnieertssaettpld	2272	52.862
25	280	718	18668	eseptralenitsdes	3060	53.142
25	290	1264	32864	drtseiaesnlrtegs	3027	92.903
26	10	14	378	cpukstesweinesrb	594	0.739
26	20	117	3159	sethpirdranelits	1723	7.357
26	30	127	3429	itrssaetnetadilh	1515	7.794
26	40	128	3456	eatertsraieamdnt	2022	8.737
26	50	108	2916	tigberlgseaetstr	1505	7.269
26	60	163	4401	derslinesatgtera	2758	11.394
26	70	333	8991	iarttnesesidared	1895	24.407
26	80	335	9045	ogestrnteiaedsld	2507	23.216
26	90	571	15417	selsmataniredest	2713	41.545
26	100	323	8721	oaistrtlseearmds	1941	23.1
26	110	458	12366	blsgeatntrieserd	2582	31.997
26	120	366	9882	seliratotinssedg	2372	24.297
26	130	335	9045	gierlndesaistert	2036	22.751
26	140	434	11718	ftseaietmrnseage	1836	29.147
26	150	483	13041	sdareiestrptsaro	2259	33.224
26	160	654	17658	repoestrntaegilp	2233	46.301
26	170	538	14526	sevdtieaanlrpges	2189	34.79
26	180	646	17442	sapetironetsdase	2291	48.067
26	190	667	18009	sediltreiaessnth	2454	45.536
26	200	386	10422	tsedetirsnapgdes	2594	27.517
26	210	779	21033	nersmitesaltters	2369	56.983
26	220	386	10422	sersdstreiaerpls	2424	28.086
26	230	736	19872	setortnraeietsvl	1789	50.621
26	240	406	10962	rtscseaontlraies	2294	30.743
26	250	653	17631	bansliteserartsp	2811	48.183
26	260	1080	29160	setantrtaiesslpd	2910	78.599
26	270	1392	37584	arshidetelanspig	2236	93.141
26	280	580	15660	htseenalsripates	2750	44.19
26	290	890	24030	rsipentlitaehsrp	2487	61.806
27	10	22	616	ethsaietzrniuasa	780	1.122
27	20	116	3248	eetednssaiesgrtr	1588	7.723
27	30	73	2044	csryaotelmisblen	1158	4.42
27	40	155	4340	tsensriteatswnpe	1752	10.029
27	50	186	5208	stedreabestrdhoo	1289	11.977
27	60	317	8876	tnshietedarsmeto	1739	20.966
27	70	297	8316	spdsaleritansned	2169	19.803
27	80	156	4368	srespirglanebets	2469	10.596
27	90	214	5992	eansliteasrdteoi	1648	14.689
27	100	199	5572	elmarainotstsrei	1481	13.395
27	110	446	12488	psterealerintsed	2196	35.154
27	120	510	14280	rdiasertpatelins	2716	39.699
27	130	384	10752	otsctneraitepsla	1780	27.81
27	140	404	11312	patiselsrtelarid	2089	28.859
27	150	710	19880	siastlntaeegprsd	2545	49.957
27	160	856	23968	derssateplineros	2629	61.315
27	170	372	10416	aropesirtnetuors	1677	25.877
27	180	522	14616	gnersitslarebedc	2765	34.293
27	190	400	11200	soupetrmseairgns	2103	26.797
27	200	597	16716	berplanesitderes	2169	40.566
27	210	911	25508	elpssiaetnrtgees	2944	68.113
27	220	1201	33628	pltdsaietnrsdeet	2807	89.869
27	230	1118	31304	sepstardlitesens	2696	87.415
27	240	392	10976	ptsreatelrinspos	2661	27.865
27	250	947	26516	seedprtloiasgner	2462	66.102
27	260	577	16156	bassritedelrstas	2191	39.949
27	270	492	13776	liosegnlseaitrts	2068	32.707
27	280	789	22092	sersdnteeiapsrls	2713	57.273
27	290	1782	49896	segstrnaaietlpse	2911	129.381
28	10	30	870	etalisetmproiact	948	1.811
28	20	132	3828	dergseketrcspait	1323	6.682
28	30	182	5278	dlederintsetsarc	1859	12.691
28	40	162	4698	dlsweaerrnteiest	1750	10.6
28	50	145	4205	retctsraeaesldph	1750	10.732
28	60	161	4669	sprvoeaodrtlenes	1587	11.153
28	70	393	11397	stedrntreiaestls	2654	29.333
28	80	292	8468	slcseaohdrteiesr	2159	21.038
28	90	298	8642	peeslstraieatndt	1998	23.079
28	100	352	10208	sltmaieatnrsseto	2325	27.372
28	110	217	6293	dltseaietrndoseg	2892	15.058
28	120	280	8120	tcesuratoserhtsd	1926	19.532
28	130	502	14558	sinstertlaehhpsd	2163	35.041
28	140	263	7627	tsneeitnareatsrp	1737	20.424
28	150	441	12789	esndrtieerapsdes	2247	33.018
28	160	519	15051	agersniselatcrem	2559	36.615
28	170	662	19198	destrinetalgsers	3027	49.737
28	180	469	13601	densritresaehpld	2330	33.579
28	190	597	17313	lotscanetiraseps	2256	44.204
28	200	627	18183	destlinetarosets	2710	49.587
28	210	955	27695	esngcitelarssepo	2915	71.072
28	220	494	14326	plissatnberelids	2307	34.834
28	230	681	19749	dlgneeairstrates	2205	49.098
28	240	713	20677	datslerecasrstou	1845	53.68
28	250	424	12296	srenreigetlahasb	1853	27.649
28	260	390	11310	lrtdiaessnthreic	1987	27.863
28	270	825	23925	srnsaetaptelorsp	2052	60.945
28	280	1849	53621	srcdeaespltnosia	2895	137.569
28	290	917	26593	rdlpseistnatgred	2398	65.813
29	10	31	930	serimetadanipbls	1401	2.02
29	20	84	2520	dlemetahnrsttieh	1454	5.368
29	30	79	2370	drbleiausttchsae	1220	5.237
29	40	179	5370	pstorenrtaeipsch	1891	13.003
29	50	243	7290	tecasarsilencdos	1569	15.762
29	60	152	4560	baescrlteiarsdve	1520	9.277
29	70	396	11880	setspirolanedets	3032	29.296
29	80	273	8190	edetprisarenosti	1657	18.874
29	90	446	13380	tsshaeloniratest	1667	31.053
29	100	306	9180	diosrptresaeslid	1949	21.872
29	110	323	9690	sdnseietprteaosr	2204	23.775
29	120	309	9270	sachtleterisstap	1966	24.007
29	130	382	11460	sersnapetiloseds	2719	30.189
29	140	452	13560	baigltrneasedste	2144	36.578
29	150	373	11190	nesgdrtneaittsla	2078	26.175
29	160	563	16890	iestdlrpaeiastns	2285	44.372
29	170	466	13980	salstipenerastsh	2498	36.419
29	180	876	26280	serspantliteders	3187	69.85
29	190	669	20070	snieetrslaetpmsh	2219	49.69
29	200	546	16380	blseeathrteisrsn	1997	40.045
29	210	745	22350	sedsrinrtaeolsth	2120	55.636
29	220	804	24120	toessnrtaeiadtsp	2450	62.445
29	230	344	10320	betslariegnorest	2121	24.526
29	240	576	17280	reseatndtieasers	2131	46.41
29	250	945	28350	saestrtnseiadpls	2923	76.612
29	260	541	16230	derssitepsaropeb	2190	41.269
29	270	874	26220	sdeserittlanoseg	2967	68.711
29	280	2436	73080	cinslatepertdsca	3039	188.818
29	290	786	23580	irpdnaepstlsdeer	1834	54.781
