Param1	Param2	Boards Accepted	Boards Scored	Board	Score	Time
170.0	580	664	2799	nseiertlrtassope	1977	23.882
180.0	20	618	954	etsaselrsovejlin	686	3.897
180.0	40	627	1275	lstiearecrtsuoed	1605	7.649
180.0	60	722	1574	sclpiaesstrpreio	1842	9.05
180.0	80	658	1204	hsespinrlarecets	2506	6.81
180.0	100	673	1885	drehaespstaiorel	1727	13.5
180.0	120	566	1224	quiecnsmnratipelm	1095	6.897
180.0	140	576	1806	esalltinaendrseu	1589	13.591
180.0	160	821	2132	recbsitalarsdete	2038	14.951
180.0	180	620	1671	dstseiaenrlpegos	2407	12.842
180.0	200	535	2142	silenetsdratspec	1840	17.823
180.0	220	599	1898	blstoaeertrdseti	1830	14.4
180.0	240	574	2519	alidstenoeasprtn	1888	23.182
180.0	260	562	2247	reiustrcneaedils	2221	20.817
180.0	280	581	1712	reespstntaridelo	1908	13.643
180.0	300	671	2783	siesprndaeoicstc	2125	23.542
180.0	320	694	2369	siestnrcieaedpst	2306	20.425
180.0	340	603	3609	dlppsearriteetns	2083	35.105
180.0	360	735	2097	quovidilerearstse	1548	13.605
180.0	380	477	2490	tsederipstalines	2562	23.818
180.0	400	631	2370	bpsdalecitarsnes	2873	20.644
180.0	420	576	2908	laosstrpteieesnd	2208	29.157
180.0	440	487	3411	sedatirenalsgepo	3088	35.064
180.0	460	596	3019	erstopenaridstes	2347	28.013
180.0	480	688	3186	asedtritelanspes	2899	30.76
180.0	500	674	3570	dlpseiaerntrueso	2918	36.154
180.0	520	702	4721	setslarrnitedesh	2418	46.745
180.0	540	577	3306	pesdlatetirsseng	2969	37.753
180.0	560	609	3784	tenistrsiaeompld	2476	39.189
180.0	580	628	2835	tsitunelorasscet	2230	26.238
190.0	20	555	881	sirdmteseasnrpoe	1406	4.73
190.0	40	634	1177	sinedersnolanaci	1116	6.17
190.0	60	628	1058	uabetorusentrtis	1283	5.484
190.0	80	651	1428	gmrdsaielttnvesa	1705	13.942
190.0	100	709	1856	terssaintlesbhor	1429	17.663
190.0	120	547	2018	destlirepaneestd	2941	22.921
190.0	140	607	1166	aptsrleratiatsen	1667	6.882
190.0	160	797	2637	agerctnssatiperc	2156	20.206
190.0	180	595	1557	sestspleeaincrts	2047	11.127
190.0	200	849	2245	setsrtinerahspsc	2265	15.744
190.0	220	827	2422	etsidrelenacstih	2219	18.544
190.0	240	728	2892	dertnilstapesers	2808	26.123
190.0	260	606	2796	mlstiaertnriseds	2482	26.167
190.0	280	718	2141	esectrinaltavesg	1719	19.475
190.0	300	510	2331	srocelamitepsnsr	2378	27.92
190.0	320	677	2745	terpsrateiesdvnr	2101	29.514
190.0	340	659	2386	sealrntseaieplrd	2798	21.652
190.0	360	674	2340	htresealdnisiger	1966	16.315
190.0	380	698	3281	stedlarssitorenu	2340	27.022
190.0	400	792	2714	piselantteresedp	2409	22.355
190.0	420	527	2473	seiaprtnoaetblsr	2444	22.134
190.0	440	732	2499	rsrdetaenilpsaps	2875	19.667
190.0	460	484	3133	tsodirepenalstis	2873	30.801
190.0	480	669	3015	pesaltrmiaeicsnd	2155	26.629
190.0	500	693	3176	dengtiessrprcoat	1961	24.102
190.0	520	645	2299	gtersnatelisdver	2468	19.641
190.0	540	706	3425	csldtaieenrtsres	2645	30.538
190.0	560	725	4623	restdlpreiaesnts	2856	42.577
190.0	580	624	2574	saesltrnteiarspl	2637	21.635
200.0	20	871	1453	igcashrstaetenda	1001	6.889
200.0	40	692	1293	etsrraieedlohsol	1374	6.99
200.0	60	658	1327	dhefcsalortpdees	1588	7.973
200.0	80	578	1675	gelanatstiresend	2440	13.564
200.0	100	523	1360	etamtrinsaedcprs	1925	10.33
200.0	120	815	2073	htctseasdireestr	1571	14.538
200.0	140	783	2677	ndtretessrapelim	2323	22.545
200.0	160	752	1591	shedaquestratselp	1201	8.359
200.0	180	597	2077	lacspenisrattdes	1934	16.089
200.0	200	691	1975	depsrilaeatestrs	2330	14.875
200.0	220	790	2951	sotspanelireestr	2460	23.916
200.0	240	669	2801	srrseateltnefisd	2168	22.68
200.0	260	744	2751	dsnoserilatepins	2650	23.364
200.0	280	593	2829	stnceeaidrplties	2488	26.111
200.0	300	680	2931	agessnirolatspes	2435	23.54
200.0	320	718	3401	rspldeiagntrease	2881	30.237
200.0	340	696	2251	tsaporetenilstas	2520	18.656
200.0	360	738	2907	apurinestrdtseap	1775	22.449
200.0	380	667	2930	rdrsseaepltnotis	2293	24.403
200.0	400	725	2818	drleeiasptngsore	2141	22.604
200.0	420	888	3111	tseterndpaielsts	2566	24.82
200.0	440	679	3050	ronseiteslaropst	2158	26.986
200.0	460	742	4333	dipsselaretigans	2847	46.361
200.0	480	630	1824	mryqueseltdateric	1182	13.588
200.0	500	714	3754	linspatesertrdis	2808	37.22
200.0	520	764	3319	desttiresalsrept	2386	28.545
200.0	540	584	3919	tsldeaieprtnoseg	2978	41.682
200.0	560	647	3070	derssrteesaldpim	2320	25.22
200.0	580	800	3579	satsrtleeeirdnsp	2292	29.246
210.0	20	798	1454	tasotretaisengls	1090	6.443
210.0	40	749	1296	sedonirbetacsrls	1781	5.616
210.0	60	821	1858	sehlrtceeoardmse	1642	9.621
210.0	80	748	1813	wsiglatnderesecs	1686	11.696
210.0	100	661	2276	lsgetardmetesins	1957	16.678
210.0	120	732	1671	vidrreseprtlosay	1582	9.663
210.0	140	647	1302	quhsdeaetllarpset	941	6.874
210.0	160	756	2311	atesrltreaiesgns	2646	16.942
210.0	180	706	1920	stngeaiorlpsdeah	2135	13.64
210.0	200	670	1477	iquodoeindsrsaota	590	8.14
210.0	220	738	2669	splseaietnrdseos	2716	21.954
210.0	240	744	2536	stitenerisapetsm	1739	19.751
210.0	260	772	3441	rdlbseiotarsscet	1987	28.582
210.0	280	817	2788	sanslitederarstc	2847	24.405
210.0	300	695	3635	atessntreiaedlps	3045	34.986
210.0	320	630	2531	tsedrniraetaptsl	2476	21.689
210.0	340	847	3038	opetsrasetilsned	2931	27.959
210.0	360	883	3178	pedslaretentrsis	2228	26.081
210.0	380	779	3345	lsndpieaartlstes	2555	29.604
210.0	400	733	3728	sdtsteiaerlnpseg	2346	33.495
210.0	420	889	3172	tniletassreptnid	2611	27.295
210.0	440	729	4544	sesurtnraietlpsd	2878	45.237
210.0	460	769	3613	dtlbseaiertsgnie	2382	32.148
210.0	480	869	2857	sodaierirtnesats	1972	22.173
210.0	500	557	4186	destritusaroleps	2393	45.915
210.0	520	745	2736	tindltegsarspeto	2388	22.507
210.0	540	848	4981	gntseaieplrdosea	3088	48.888
210.0	560	919	2484	maesgntresiarelc	2516	18.463
210.0	580	786	3827	gdrsnieaetlbrsae	2412	33.101
220.0	20	801	1290	leoldrbirealtste	1074	5.644
220.0	40	882	1409	esearalstitesere	1349	6.792
220.0	60	604	1080	arshoieocntrseas	1559	5.234
220.0	80	776	1718	esertntpsiasquler	1754	11.107
220.0	100	821	1987	dnnseiagstrbhael	2044	12.977
220.0	120	661	2340	smlsteaierntrseg	2234	19.294
220.0	140	720	1521	irtsgnaeetirrsat	1761	8.885
220.0	160	712	1880	opsrsorenetadics	1952	13.259
220.0	180	1000	2203	lnsditeiareslpsr	2046	13.972
220.0	200	716	2657	plttsaieterndseg	2383	20.751
220.0	220	680	2667	nesosirtdtaehesm	1954	23.154
220.0	240	894	2954	edescntreiaerslm	2475	21.794
220.0	260	993	3042	serstrceeaitplns	2428	22.203
220.0	280	859	2337	sdrsteteralnobia	1804	15.502
220.0	300	708	2587	snesodiperalstes	2828	21.628
220.0	320	754	3119	sresclatarintsed	2651	25.844
220.0	340	771	2417	deneristaetatsrb	1923	18.494
220.0	360	816	2664	ntedeitrslastper	2257	18.782
220.0	380	903	3663	atescrtnseaidpls	3110	32.522
220.0	400	793	2879	arsgdenilitegars	2384	22.101
220.0	420	695	2510	otedsnrseiaertlp	2853	20.657
220.0	440	950	2870	etossnrpieaeltsc	2458	21.197
220.0	460	700	3994	orebstalnetsdire	2470	32.2
220.0	480	751	2697	pstneaietlrdosec	2529	20.636
220.0	500	745	3418	steptraletissner	2588	29.47
220.0	520	776	3054	cblsoaetprtrsesu	2005	23.091
220.0	540	927	2518	tpelsradeietdgns	2306	17.229
220.0	560	753	4194	dstsperglanesits	3117	36.579
220.0	580	858	2815	srdsgeennlatsits	2167	18.789
230.0	20	732	1033	ucrsiaetdtseneru	1374	4.031
230.0	40	756	1269	pnsutitocaredets	1536	6.117
230.0	60	783	1727	tsesenitrdaroste	1943	9.622
230.0	80	878	1924	tistltnusaegpers	1898	10.611
230.0	100	937	1561	grmsqueatcrenfsta	947	6.775
230.0	120	791	1933	etsaenilgrapaesc	1898	10.984
230.0	140	729	1969	wltraiennsrdetea	1504	12.228
230.0	160	686	2583	serdlanecitssero	2735	20.158
230.0	180	739	1914	dresetapsrilones	2832	12.291
230.0	200	797	2016	rshcnetstiarslep	2161	12.469
230.0	220	722	2065	tnosirepetadisle	1845	12.819
230.0	240	807	2737	sdpsiaetrtnrseis	2086	20.353
230.0	260	643	2412	sandrtieerassdet	2352	3362.874
230.0	280	857	3173	mrngseisttalarep	2289	26.023
230.0	300	872	2886	costlateperirsng	2567	20.306
230.0	320	890	3144	mistdntesearrmps	2087	22.49
230.0	340	832	3182	snicerthtaeilsmr	2212	24.255
230.0	360	733	3057	blpsaierntrasets	2769	26.538
230.0	380	669	2441	stedtnrseaiesplc	2540	19.965
230.0	400	929	3974	spdsaierrtnasets	2682	34.189
230.0	420	799	3078	rtsianedileropst	2192	24.484
230.0	440	538	3341	sltspaieerndtset	2847	33.248
230.0	460	848	5270	rslpdeiagntrsaes	3155	50.706
230.0	480	794	3219	snometipcrasslet	2590	25.136
230.0	500	893	4508	sengliredatsresi	2746	40.809
230.0	520	971	3995	draletipsnesidar	2923	34.304
230.0	540	887	4575	epldsiaentrtreso	2679	42.781
230.0	560	802	3369	terssindlatepers	3043	30.027
230.0	580	995	4917	pasertirenemsdal	2150	40.028
240.0	20	757	1133	inswgtaeerticsid	1217	4.358
240.0	40	1003	1705	sigamdrteaegrsts	1169	7.518
240.0	60	871	1849	rtngsaispletdelt	1543	9.753
240.0	80	906	2225	edsnrliepatrseso	2162	14.275
240.0	100	588	917	dneseraprtilesno	2118	4.045
240.0	120	1097	2322	dnsteierrtaeeslf	2122	12.455
240.0	140	983	3111	srelitacanessrgd	2269	21.881
240.0	160	800	2334	amotsniseltrssae	1493	14.447
240.0	180	825	1849	rtseerntsiaeelpd	1908	11.573
240.0	200	842	2302	noicrstretaedils	1876	14.028
240.0	220	866	2522	tseppardlitesans	2615	18.522
240.0	240	804	1437	tasuretnquinavest	1196	6.683
240.0	260	846	2184	otersreselatgnis	2090	14.738
240.0	280	1115	3026	uorptseaeatsdrip	1590	19.343
240.0	300	848	2647	asettrnseaiespld	2914	19.748
240.0	320	873	3862	osedprtneaisslme	2861	35.045
240.0	340	787	2094	lstdeaenprissmet	2345	13.103
240.0	360	824	2543	osatrdenerisstam	2192	17.878
240.0	380	785	4037	sepstalenirtdesa	3116	35.587
240.0	400	857	2983	rendstieeralrdep	2538	22.14
240.0	420	792	3422	bepslaresitrgnes	2808	28.893
240.0	440	979	5207	resastipenalgred	2909	45.214
240.0	460	858	3394	setgrtnseaiesprd	2816	30.262
240.0	480	851	3411	sratditsmenesars	2266	27.334
240.0	500	752	2698	fatslirepenasdts	2565	22.782
240.0	520	901	3467	retscinelargsets	2545	28.662
240.0	540	952	3682	desolartcitemons	2338	31.151
240.0	560	471	3188	tdessratelinoved	2442	29.4
240.0	580	693	4114	ltspeaiesrndutes	2737	39.132
250.0	20	718	1047	ronsoieytlanusid	707	3.943
250.0	40	796	1553	eslcceraritepons	2003	8.385
250.0	60	839	1234	haquildraeaiesnst	901	4.962
250.0	80	828	1913	sderetalrnissoge	2137	11.455
250.0	100	817	1821	dlpseiaerstrdeia	2137	11.723
250.0	120	912	2994	hstdpaeilirndest	2514	21.318
250.0	140	1063	2218	lamieetssrnetaid	1768	12.116
250.0	160	937	1826	ciossltreaiedmnd	2033	9.157
250.0	180	863	2411	mlrspaieertntsoa	2149	15.427
250.0	200	916	2732	gailcrnaaetsdser	1864	19.261
250.0	220	1191	2476	esircnemratilesn	1462	12.34
250.0	240	741	3372	repssliaatrnrese	2132	25.595
250.0	260	920	3428	seesprtneaislgne	2337	28.8
250.0	280	967	2796	hcreeatasritunes	1788	18.337
250.0	300	852	2439	ecrgdeaestnllais	2013	16.65
250.0	320	853	2959	regssinalatepers	3068	25.18
250.0	340	804	2552	ttsmieapnrelgscd	2610	17.231
250.0	360	707	3003	snesitrpteaorslc	2438	24.956
250.0	380	980	2804	tadeserslinebatt	2370	20.459
250.0	400	979	3448	sreptlasenitgder	2763	27.4
250.0	420	987	3382	hestctrasaebmpld	2422	25.63
250.0	440	890	3625	sitslanemerdstes	2609	30.09
250.0	460	978	3601	atescrnreaiepstd	2481	26.488
250.0	480	788	3475	teitsnrdiaeeplts	2574	31.902
250.0	500	799	2922	reiasntletasdrep	2638	22.953
250.0	520	866	5494	aseptnaleritsdes	3115	51.694
250.0	540	698	1635	traquetidsnenulag	1488	9.404
250.0	560	750	3535	sedstinelartceso	2887	33.035
250.0	580	995	3246	detsmirelaneestd	2703	24.894
260.0	20	904	1240	srnxesaropitirse	874	4.479
260.0	40	940	1654	srinteaonstpleer	1269	7.369
260.0	60	881	1591	glsneaientrtdese	2214	8.203
260.0	80	1015	1811	desstartsilereds	2169	8.543
260.0	100	886	1972	silstaettrndseih	1916	10.89
260.0	120	867	2133	dilrseaeprtshose	1915	12.939
260.0	140	834	1919	rtngsaienlprgees	1986	11.015
260.0	160	709	1936	slespasrretegnid	1854	12.748
260.0	180	862	2769	csldtaieeprssret	2567	19.475
260.0	200	987	2564	gseptnaleritades	2985	17.523
260.0	220	827	3036	rlasepitsnerteds	2652	22.188
260.0	240	933	3171	sadeperslitesans	2909	25.132
260.0	260	764	1704	toutsprseaielltd	2162	10.114
260.0	280	1136	3160	rslseiapntresots	2583	20.805
260.0	300	907	2168	nldrieaesrtmetos	1934	12.641
260.0	320	1032	2879	retssratetieensl	1961	19.393
260.0	340	1016	2483	tobdsrnieaeshctd	1699	13.814
260.0	360	942	2655	dlasepitsrenrets	2546	18.271
260.0	380	993	3073	iternarssetipsed	2107	22.18
260.0	400	1003	3021	etossrngeaieptsd	2391	20.725
260.0	420	1093	2697	elpssiaentrcaest	2808	18.673
260.0	440	879	3882	wsedantrreiasdls	2557	28.196
260.0	460	904	4297	gerpnalesitstero	2694	35.197
260.0	480	810	3128	odessrilteaprtsh	2314	22.984
260.0	500	856	4134	tslpeiaerntrsecs	2954	37.793
260.0	520	913	3155	resgtintlaroseps	2829	24.593
260.0	540	1016	3159	gresaerdnteisisl	1840	21.144
260.0	560	834	3316	dlesenitrtaeesrp	2266	26.537
260.0	580	836	3055	coredrtseiaeslcd	2258	22.593
270.0	20	889	1447	egehsntsiaoejtrp	1136	6.015
270.0	40	787	1244	wsrolareteitsnes	1721	5.535
270.0	60	938	1542	itdiresiseamtlpb	1388	6.414
270.0	80	860	1949	dmspseirrdaehest	1303	11.093
270.0	100	915	1990	crtsoaenmrdisets	1697	11.62
270.0	120	719	1309	tedrsnesetiptral	2792	7.817
270.0	140	1043	2472	dtageinrrsteaesa	2003	13.445
270.0	160	810	2018	tlsraieertndseas	2552	13.605
270.0	180	979	1957	dseretigtranoesl	1969	9.62
270.0	200	970	2907	serdnrteeiasdtle	2268	19.371
270.0	220	929	2358	rdlseaietnrtsegs	2895	15.377
270.0	240	870	2346	werthaesstldreib	2083	13.924
270.0	260	1033	2575	ilsaltineatemrsr	1909	15.062
270.0	280	968	2817	drsoeilpntaeesrd	2690	18.638
270.0	300	964	3186	iredstilenapgres	3049	24.13
270.0	320	849	3163	sedirtloeatbwhsa	1734	19.796
270.0	340	901	2963	desorstrtaeiling	2001	21.035
270.0	360	879	1647	ddhcqueaslrtriaem	1007	7.596
270.0	380	925	3337	stnseiaedrlpresa	2838	26.097
270.0	400	966	4216	onessrtsdeaehcrp	2262	34.784
270.0	420	1059	3375	dseretabtrilsned	2611	24.513
270.0	440	1033	4391	tidsserapatelins	2800	36.401
270.0	460	924	3883	gsitentldeaesprs	2636	30.402
270.0	480	960	3181	setsstrneaiedlps	2959	25.462
270.0	500	1031	2147	nqunviredteatstse	923	10.363
270.0	520	894	2826	geesrntreaiedlsm	2780	21.375
270.0	540	967	4580	slpseaierntrstes	3232	40.146
270.0	560	1073	4137	isartnedetilsrap	2786	34.467
270.0	580	805	3220	rleteiasdntrsees	2298	24.933
280.0	20	1001	1642	trdoeiarslesatel	1232	7.044
280.0	40	911	1616	instouaedltrteso	1383	7.708
280.0	60	832	1397	acegsrnretaiedsl	1759	6.07
280.0	80	846	1601	tsedmrnteiaetslw	2312	7.992
280.0	100	1112	2047	snrraieslttresae	1970	9.651
280.0	120	1119	2341	linttaesserhfact	1756	11.568
280.0	140	1040	2247	stlpeiasrntrseed	2934	13.23
280.0	160	976	2408	retoslnspiaedrtr	2130	14.192
280.0	180	735	1223	mdrsfetatsiquenop	959	4.923
280.0	200	1142	2657	plioeatntrsesurd	2197	14.859
280.0	220	930	3001	bessalrtteaehsnd	1826	20.954
280.0	240	1112	4137	desrtiresaetmpls	2510	29.139
280.0	260	1046	3642	sensmirtpalesets	2540	28.548
280.0	280	1140	3235	hsepatilenarrste	2139	21.221
280.0	300	965	3453	elrdgaierntsseta	2540	25.344
280.0	320	861	2592	pedsareictrssoup	1663	16.991
280.0	340	1109	2909	dtnsseralitepans	2734	18.694
280.0	360	946	3773	asedrtnreaiescls	2746	29.735
280.0	380	964	2000	querqiteaunsteore	943	9.262
280.0	400	989	3354	ogesdnaletipsres	3028	27.016
280.0	420	840	3243	dsegerinrtadsehs	2061	23.86
280.0	440	1009	3213	sredteasnltpeise	2003	21.897
280.0	460	1012	3434	gerslaegstdnreio	2060	21.82
280.0	480	1001	2889	osegprinaetadtsr	2281	20.067
280.0	500	921	3825	satsprnieietdlas	2241	30.342
280.0	520	1018	3289	dlegecansrittpes	2601	22.981
280.0	540	1024	4145	itessnrpeiaedlts	3065	34.917
280.0	560	1016	3672	rdlmseiatnrtaese	2318	25.755
280.0	580	925	2629	rntseaieslrdopes	2825	18.39
290.0	20	1071	1785	roswseaserltnets	921	7.852
290.0	40	1067	1778	vathbleserinsate	1468	7.665
290.0	60	1066	1946	roertspneaimsrta	1513	9.321
290.0	80	1090	2050	gertlanepitssera	2888	11.158
290.0	100	920	1420	qusutniroealestws	1158	5.318
290.0	120	1030	2403	stnseiaeprlpsces	2678	14.552
290.0	140	1034	2082	dtsneliesardmtes	2213	10.36
290.0	160	1067	2080	esrdtreesatnplis	2405	11.804
290.0	180	1082	2632	ssthtaecerinrdes	1889	15.67
290.0	200	1110	3149	dtassengliremats	2761	20.694
290.0	220	1065	2639	tautsreselinetag	1716	14.755
290.0	240	1010	3191	hsedetinsralrets	2346	23.476
290.0	260	1015	2743	lgndeaiedrtsbesa	2437	19.17
290.0	280	1112	2587	esettrndaieastls	2316	16.803
290.0	300	973	3320	sltseainnrtesosr	2180	22.608
290.0	320	956	3092	tsedrprlieaontsc	2251	22.477
290.0	340	1147	2881	dstslercineaatsp	1868	16.763
290.0	360	985	3412	morasedtlitepans	2187	25.217
290.0	380	1020	3020	sretenisdtapselc	2408	20.684
290.0	400	1083	3216	gsietnlvieeadsrg	2065	21.323
290.0	420	896	3023	sremgtadenilsres	3025	21.948
290.0	440	894	2613	atrssreaeachlted	1672	15.433
290.0	460	1003	3430	frnseietsltropas	2180	24.599
290.0	480	1073	3762	adrsseeapltnoais	2427	27.834
290.0	500	1115	4425	setslanepirdsets	3136	36.515
290.0	520	1074	3677	merssatoltnsaier	2313	27.281
290.0	540	1030	4747	sresetaptnilsres	3194	41.853
290.0	560	897	3474	rseherclotaeinst	2047	24.586
290.0	580	1131	2918	ramptilssenardem	2345	17.736
